EmployeeID,Department,JobRole,MissingSkill,Importance
118,Sales,Sales Executive,Microsoft Excel,4.5
118,Sales,Sales Executive,Salesforce,4.5
118,Sales,Sales Executive,Microsoft Outlook,4.5
118,Sales,Sales Executive,Active Listening,4.0
118,Sales,Sales Executive,Speaking,4.0
118,Sales,Sales Executive,Critical Thinking,3.5
118,Sales,Sales Executive,Adobe Acrobat,3.5
118,Sales,Sales Executive,Adobe Photoshop,3.5
118,Sales,Sales Executive,Adobe Illustrator,3.5
118,Sales,Sales Executive,Writing,3.25
118,Sales,Sales Executive,Monitoring,3.12
118,Sales,Sales Executive,Active Learning,3.12
119,Research & Development,Healthcare Representative,Microsoft Excel,4.5
119,Research & Development,Healthcare Representative,Microsoft Office,4.5
119,Research & Development,Healthcare Representative,Salesforce,4.5
119,Research & Development,Healthcare Representative,Speaking,4.25
119,Research & Development,Healthcare Representative,Active Listening,4.12
119,Research & Development,Healthcare Representative,Reading Comprehension,3.75
119,Research & Development,Healthcare Representative,Amazon Web Services (AWS),3.5
119,Research & Development,Healthcare Representative,Google Workspace,3.5
119,Research & Development,Healthcare Representative,Linux,3.5
119,Research & Development,Healthcare Representative,Microsoft Azure,3.5
119,Research & Development,Healthcare Representative,Apache Hadoop,3.5
119,Research & Development,Healthcare Representative,Active Learning,3.5
119,Research & Development,Healthcare Representative,Microsoft Access,3.5
119,Research & Development,Healthcare Representative,Writing,3.38
120,Sales,Sales Executive,Microsoft Excel,4.5
120,Sales,Sales Executive,Microsoft Office,4.5
120,Sales,Sales Executive,Salesforce,4.5
120,Sales,Sales Executive,Speaking,4.0
120,Sales,Sales Executive,Adobe InDesign,3.5
120,Sales,Sales Executive,Adobe Illustrator,3.5
120,Sales,Sales Executive,Adobe Photoshop,3.5
120,Sales,Sales Executive,Monitoring,3.12
120,Sales,Sales Executive,Active Learning,3.12
120,Sales,Sales Executive,Mathematics,2.25
121,Sales,Sales Executive,Microsoft Outlook,4.5
121,Sales,Sales Executive,Speaking,4.0
121,Sales,Sales Executive,Adobe Acrobat,3.5
121,Sales,Sales Executive,Adobe Photoshop,3.5
121,Sales,Sales Executive,Adobe Illustrator,3.5
121,Sales,Sales Executive,Reading Comprehension,3.38
121,Sales,Sales Executive,Monitoring,3.12
121,Sales,Sales Executive,Active Learning,3.12
121,Sales,Sales Executive,Mathematics,2.25
124,Research & Development,Healthcare Representative,Salesforce,4.5
124,Research & Development,Healthcare Representative,Microsoft Outlook,4.5
124,Research & Development,Healthcare Representative,Active Listening,4.12
124,Research & Development,Healthcare Representative,Reading Comprehension,3.75
124,Research & Development,Healthcare Representative,Google Workspace,3.5
124,Research & Development,Healthcare Representative,Microsoft Azure,3.5
124,Research & Development,Healthcare Representative,Apache Hadoop,3.5
124,Research & Development,Healthcare Representative,Microsoft Access,3.5
124,Research & Development,Healthcare Representative,Writing,3.38
124,Research & Development,Healthcare Representative,Monitoring,3.12
124,Research & Development,Healthcare Representative,Mathematics,2.88
125,Sales,Sales Executive,Microsoft Excel,4.5
125,Sales,Sales Executive,Salesforce,4.5
125,Sales,Sales Executive,Microsoft Outlook,4.5
125,Sales,Sales Executive,Active Listening,4.0
125,Sales,Sales Executive,Adobe Creative Cloud,3.5
125,Sales,Sales Executive,Adobe InDesign,3.5
125,Sales,Sales Executive,Adobe Acrobat,3.5
125,Sales,Sales Executive,Adobe Photoshop,3.5
125,Sales,Sales Executive,Reading Comprehension,3.38
125,Sales,Sales Executive,Writing,3.25
125,Sales,Sales Executive,Monitoring,3.12
125,Sales,Sales Executive,Active Learning,3.12
125,Sales,Sales Executive,Mathematics,2.25
126,Research & Development,Research Director,Microsoft Excel,4.5
126,Research & Development,Research Director,Critical Thinking,4.0
126,Research & Development,Research Director,Speaking,3.88
126,Research & Development,Research Director,Writing,3.88
126,Research & Development,Research Director,IBM SPSS Statistics,3.5
126,Research & Development,Research Director,Microsoft SharePoint,3.5
126,Research & Development,Research Director,Microsoft Visio,3.5
126,Research & Development,Research Director,Microsoft Access,3.5
126,Research & Development,Research Director,Microsoft Project,3.5
128,Sales,Sales Executive,Microsoft PowerPoint,4.5
128,Sales,Sales Executive,Microsoft Office,4.5
128,Sales,Sales Executive,Salesforce,4.5
128,Sales,Sales Executive,Speaking,4.0
128,Sales,Sales Executive,Active Listening,4.0
128,Sales,Sales Executive,Adobe Creative Cloud,3.5
128,Sales,Sales Executive,Adobe InDesign,3.5
128,Sales,Sales Executive,Critical Thinking,3.5
128,Sales,Sales Executive,Adobe Acrobat,3.5
128,Sales,Sales Executive,Adobe Illustrator,3.5
128,Sales,Sales Executive,Adobe Photoshop,3.5
128,Sales,Sales Executive,Reading Comprehension,3.38
128,Sales,Sales Executive,Writing,3.25
128,Sales,Sales Executive,Monitoring,3.12
128,Sales,Sales Executive,Mathematics,2.25
129,Sales,Sales Executive,Microsoft PowerPoint,4.5
129,Sales,Sales Executive,Active Listening,4.0
129,Sales,Sales Executive,Adobe Creative Cloud,3.5
129,Sales,Sales Executive,Adobe InDesign,3.5
129,Sales,Sales Executive,Critical Thinking,3.5
129,Sales,Sales Executive,Adobe Illustrator,3.5
129,Sales,Sales Executive,Adobe Photoshop,3.5
129,Sales,Sales Executive,Reading Comprehension,3.38
129,Sales,Sales Executive,Writing,3.25
129,Sales,Sales Executive,Monitoring,3.12
129,Sales,Sales Executive,Active Learning,3.12
131,Sales,Sales Executive,Microsoft PowerPoint,4.5
131,Sales,Sales Executive,Microsoft Excel,4.5
131,Sales,Sales Executive,Adobe InDesign,3.5
131,Sales,Sales Executive,Critical Thinking,3.5
131,Sales,Sales Executive,Adobe Acrobat,3.5
131,Sales,Sales Executive,Adobe Illustrator,3.5
131,Sales,Sales Executive,Mathematics,2.25
132,Research & Development,Laboratory Technician,Microsoft Office,4.5
132,Research & Development,Laboratory Technician,Reading Comprehension,3.75
132,Research & Development,Laboratory Technician,Active Listening,3.62
132,Research & Development,Laboratory Technician,MEDITECH,3.5
132,Research & Development,Laboratory Technician,Microsoft Outlook,3.5
132,Research & Development,Laboratory Technician,Critical Thinking,3.25
132,Research & Development,Laboratory Technician,Electronic Medical Record (EMR),3.0
132,Research & Development,Laboratory Technician,Science,3.0
132,Research & Development,Laboratory Technician,Active Learning,3.0
133,Human Resources,Human Resources,Microsoft PowerPoint,4.5
133,Human Resources,Human Resources,Workday,4.5
133,Human Resources,Human Resources,Microsoft Outlook,4.5
133,Human Resources,Human Resources,Speaking,4.12
133,Human Resources,Human Resources,Oracle HRIS,4.0
133,Human Resources,Human Resources,Active Listening,4.0
133,Human Resources,Human Resources,Adobe Photoshop,3.5
133,Human Resources,Human Resources,Learning Strategies,3.0
134,Research & Development,Research Scientist,Microsoft Excel,4.5
134,Research & Development,Research Scientist,R,4.5
134,Research & Development,Research Scientist,Writing,4.25
134,Research & Development,Research Scientist,Science,4.12
134,Research & Development,Research Scientist,Speaking,4.12
134,Research & Development,Research Scientist,Active Learning,4.12
134,Research & Development,Research Scientist,Critical Thinking,4.0
134,Research & Development,Research Scientist,Active Listening,4.0
134,Research & Development,Research Scientist,MATLAB,3.5
134,Research & Development,Research Scientist,IBM SPSS Statistics,3.5
134,Research & Development,Research Scientist,ESRI ArcGIS,3.5
134,Research & Development,Research Scientist,SAS,3.5
137,Research & Development,Laboratory Technician,Microsoft Excel,4.5
137,Research & Development,Laboratory Technician,Microsoft Office,4.5
137,Research & Development,Laboratory Technician,Reading Comprehension,3.75
137,Research & Development,Laboratory Technician,Active Listening,3.62
137,Research & Development,Laboratory Technician,SAP,3.5
137,Research & Development,Laboratory Technician,Microsoft PowerPoint,3.5
137,Research & Development,Laboratory Technician,Microsoft Word,3.5
137,Research & Development,Laboratory Technician,Google Docs,3.5
137,Research & Development,Laboratory Technician,Microsoft Outlook,3.5
137,Research & Development,Laboratory Technician,Critical Thinking,3.25
137,Research & Development,Laboratory Technician,Monitoring,3.0
137,Research & Development,Laboratory Technician,Science,3.0
137,Research & Development,Laboratory Technician,Email,3.0
138,Research & Development,Research Scientist,R,4.5
138,Research & Development,Research Scientist,Critical Thinking,4.0
138,Research & Development,Research Scientist,Mathematics,3.62
138,Research & Development,Research Scientist,SAS,3.5
138,Research & Development,Research Scientist,Python,3.5
138,Research & Development,Research Scientist,Adobe Photoshop,3.5
138,Research & Development,Research Scientist,Microsoft Project,3.5
139,Research & Development,Healthcare Representative,Microsoft Office,4.5
139,Research & Development,Healthcare Representative,Speaking,4.25
139,Research & Development,Healthcare Representative,Active Listening,4.12
139,Research & Development,Healthcare Representative,Microsoft Azure,3.5
139,Research & Development,Healthcare Representative,Linux,3.5
139,Research & Development,Healthcare Representative,Active Learning,3.5
139,Research & Development,Healthcare Representative,Microsoft Access,3.5
139,Research & Development,Healthcare Representative,Critical Thinking,3.38
139,Research & Development,Healthcare Representative,Writing,3.38
139,Research & Development,Healthcare Representative,Monitoring,3.12
140,Human Resources,Manager,Microsoft Excel,4.5
140,Human Resources,Manager,Speaking,4.0
140,Human Resources,Manager,Critical Thinking,3.88
140,Human Resources,Manager,Active Learning,3.62
140,Human Resources,Manager,Apple macOS,3.5
140,Human Resources,Manager,Atlassian JIRA,3.5
140,Human Resources,Manager,Google Analytics,3.5
140,Human Resources,Manager,Writing,3.5
141,Research & Development,Research Director,Microsoft PowerPoint,4.5
141,Research & Development,Research Director,Microsoft Office,4.5
141,Research & Development,Research Director,Critical Thinking,4.0
141,Research & Development,Research Director,Reading Comprehension,4.0
141,Research & Development,Research Director,Active Listening,4.0
141,Research & Development,Research Director,Microsoft Project,3.5
141,Research & Development,Research Director,IBM SPSS Statistics,3.5
141,Research & Development,Research Director,ESRI ArcGIS,3.5
141,Research & Development,Research Director,Microsoft Visio,3.5
141,Research & Development,Research Director,Adobe Acrobat,3.5
142,Sales,Sales Executive,Microsoft PowerPoint,4.5
142,Sales,Sales Executive,Salesforce,4.5
142,Sales,Sales Executive,Microsoft Outlook,4.5
142,Sales,Sales Executive,Active Listening,4.0
142,Sales,Sales Executive,Speaking,4.0
142,Sales,Sales Executive,Adobe Creative Cloud,3.5
142,Sales,Sales Executive,Adobe InDesign,3.5
142,Sales,Sales Executive,Adobe Photoshop,3.5
142,Sales,Sales Executive,Adobe Illustrator,3.5
142,Sales,Sales Executive,Writing,3.25
142,Sales,Sales Executive,Monitoring,3.12
143,Research & Development,Research Scientist,Microsoft Excel,4.5
143,Research & Development,Research Scientist,Microsoft Office,4.5
143,Research & Development,Research Scientist,Writing,4.25
143,Research & Development,Research Scientist,Active Learning,4.12
143,Research & Development,Research Scientist,Critical Thinking,4.0
143,Research & Development,Research Scientist,Mathematics,3.62
143,Research & Development,Research Scientist,MATLAB,3.5
143,Research & Development,Research Scientist,IBM SPSS Statistics,3.5
143,Research & Development,Research Scientist,ESRI ArcGIS,3.5
143,Research & Development,Research Scientist,SAS,3.5
143,Research & Development,Research Scientist,Python,3.5
143,Research & Development,Research Scientist,Adobe Photoshop,3.5
143,Research & Development,Research Scientist,Microsoft Project,3.5
144,Research & Development,Laboratory Technician,Microsoft Excel,4.5
144,Research & Development,Laboratory Technician,Microsoft Office,4.5
144,Research & Development,Laboratory Technician,Reading Comprehension,3.75
144,Research & Development,Laboratory Technician,Active Listening,3.62
144,Research & Development,Laboratory Technician,SAP,3.5
144,Research & Development,Laboratory Technician,MEDITECH,3.5
144,Research & Development,Laboratory Technician,Google Docs,3.5
144,Research & Development,Laboratory Technician,Critical Thinking,3.25
144,Research & Development,Laboratory Technician,Monitoring,3.0
144,Research & Development,Laboratory Technician,Electronic Medical Record (EMR),3.0
144,Research & Development,Laboratory Technician,Science,3.0
144,Research & Development,Laboratory Technician,Email,3.0
144,Research & Development,Laboratory Technician,Active Learning,3.0
145,Research & Development,Healthcare Representative,Microsoft Excel,4.5
145,Research & Development,Healthcare Representative,Salesforce,4.5
145,Research & Development,Healthcare Representative,Google Workspace,3.5
145,Research & Development,Healthcare Representative,Linux,3.5
145,Research & Development,Healthcare Representative,Microsoft Azure,3.5
145,Research & Development,Healthcare Representative,Apache Hadoop,3.5
145,Research & Development,Healthcare Representative,Active Learning,3.5
145,Research & Development,Healthcare Representative,Microsoft Access,3.5
145,Research & Development,Healthcare Representative,Monitoring,3.12
145,Research & Development,Healthcare Representative,Mathematics,2.88
147,Research & Development,Laboratory Technician,Microsoft Office,4.5
147,Research & Development,Laboratory Technician,Reading Comprehension,3.75
147,Research & Development,Laboratory Technician,Active Listening,3.62
147,Research & Development,Laboratory Technician,Microsoft PowerPoint,3.5
147,Research & Development,Laboratory Technician,MEDITECH,3.5
147,Research & Development,Laboratory Technician,Google Docs,3.5
147,Research & Development,Laboratory Technician,Monitoring,3.0
147,Research & Development,Laboratory Technician,Electronic Medical Record (EMR),3.0
147,Research & Development,Laboratory Technician,Science,3.0
147,Research & Development,Laboratory Technician,Writing,3.0
148,Human Resources,Manager,Microsoft PowerPoint,4.5
148,Human Resources,Manager,Microsoft Excel,4.5
148,Human Resources,Manager,Reading Comprehension,4.0
148,Human Resources,Manager,Speaking,4.0
148,Human Resources,Manager,Active Learning,3.62
148,Human Resources,Manager,Apple macOS,3.5
148,Human Resources,Manager,Atlassian Confluence,3.5
148,Human Resources,Manager,Adobe Acrobat,3.5
148,Human Resources,Manager,Writing,3.5
148,Human Resources,Manager,Autodesk AutoCAD,3.5
148,Human Resources,Manager,Learning Strategies,3.0
150,Research & Development,Laboratory Technician,Microsoft Office,4.5
150,Research & Development,Laboratory Technician,Reading Comprehension,3.75
150,Research & Development,Laboratory Technician,Active Listening,3.62
150,Research & Development,Laboratory Technician,SAP,3.5
150,Research & Development,Laboratory Technician,Microsoft PowerPoint,3.5
150,Research & Development,Laboratory Technician,Google Docs,3.5
150,Research & Development,Laboratory Technician,Critical Thinking,3.25
150,Research & Development,Laboratory Technician,Monitoring,3.0
150,Research & Development,Laboratory Technician,Electronic Medical Record (EMR),3.0
150,Research & Development,Laboratory Technician,Science,3.0
150,Research & Development,Laboratory Technician,Email,3.0
150,Research & Development,Laboratory Technician,Active Learning,3.0
150,Research & Development,Laboratory Technician,Writing,3.0
151,Research & Development,Research Scientist,Microsoft Excel,4.5
151,Research & Development,Research Scientist,Microsoft Office,4.5
151,Research & Development,Research Scientist,Active Learning,4.12
151,Research & Development,Research Scientist,Active Listening,4.0
151,Research & Development,Research Scientist,Mathematics,3.62
151,Research & Development,Research Scientist,MATLAB,3.5
151,Research & Development,Research Scientist,Microsoft Project,3.5
151,Research & Development,Research Scientist,IBM SPSS Statistics,3.5
151,Research & Development,Research Scientist,Python,3.5
151,Research & Development,Research Scientist,Adobe Photoshop,3.5
152,Sales,Sales Executive,Microsoft Office,4.5
152,Sales,Sales Executive,Microsoft Outlook,4.5
152,Sales,Sales Executive,Active Listening,4.0
152,Sales,Sales Executive,Adobe InDesign,3.5
152,Sales,Sales Executive,Critical Thinking,3.5
152,Sales,Sales Executive,Adobe Acrobat,3.5
152,Sales,Sales Executive,Adobe Photoshop,3.5
152,Sales,Sales Executive,Adobe Illustrator,3.5
152,Sales,Sales Executive,Active Learning,3.12
152,Sales,Sales Executive,Mathematics,2.25
153,Research & Development,Manager,Microsoft PowerPoint,4.5
153,Research & Development,Manager,Active Listening,4.0
153,Research & Development,Manager,Critical Thinking,3.88
153,Research & Development,Manager,Active Learning,3.62
153,Research & Development,Manager,Apple macOS,3.5
153,Research & Development,Manager,Google Analytics,3.5
153,Research & Development,Manager,Adobe Acrobat,3.5
153,Research & Development,Manager,Adobe Photoshop,3.5
153,Research & Development,Manager,Autodesk AutoCAD,3.5
153,Research & Development,Manager,Learning Strategies,3.0
154,Sales,Sales Executive,Microsoft PowerPoint,4.5
154,Sales,Sales Executive,Microsoft Excel,4.5
154,Sales,Sales Executive,Microsoft Office,4.5
154,Sales,Sales Executive,Salesforce,4.5
154,Sales,Sales Executive,Microsoft Outlook,4.5
154,Sales,Sales Executive,Speaking,4.0
154,Sales,Sales Executive,Adobe Creative Cloud,3.5
154,Sales,Sales Executive,Critical Thinking,3.5
154,Sales,Sales Executive,Adobe Acrobat,3.5
154,Sales,Sales Executive,Adobe Illustrator,3.5
154,Sales,Sales Executive,Reading Comprehension,3.38
155,Research & Development,Laboratory Technician,Microsoft Excel,4.5
155,Research & Development,Laboratory Technician,Microsoft Office,4.5
155,Research & Development,Laboratory Technician,Reading Comprehension,3.75
155,Research & Development,Laboratory Technician,Active Listening,3.62
155,Research & Development,Laboratory Technician,Microsoft PowerPoint,3.5
155,Research & Development,Laboratory Technician,Microsoft Word,3.5
155,Research & Development,Laboratory Technician,MEDITECH,3.5
155,Research & Development,Laboratory Technician,Monitoring,3.0
155,Research & Development,Laboratory Technician,Electronic Medical Record (EMR),3.0
155,Research & Development,Laboratory Technician,Science,3.0
155,Research & Development,Laboratory Technician,Email,3.0
158,Sales,Manager,Microsoft PowerPoint,4.5
158,Sales,Manager,Microsoft Office,4.5
158,Sales,Manager,Reading Comprehension,4.0
158,Sales,Manager,Active Listening,4.0
158,Sales,Manager,Atlassian JIRA,3.5
158,Sales,Manager,Atlassian Confluence,3.5
158,Sales,Manager,Adobe Acrobat,3.5
158,Sales,Manager,Learning Strategies,3.0
159,Research & Development,Research Scientist,Microsoft Excel,4.5
159,Research & Development,Research Scientist,R,4.5
159,Research & Development,Research Scientist,Science,4.12
159,Research & Development,Research Scientist,Active Learning,4.12
159,Research & Development,Research Scientist,Reading Comprehension,4.0
159,Research & Development,Research Scientist,Mathematics,3.62
159,Research & Development,Research Scientist,MATLAB,3.5
159,Research & Development,Research Scientist,ESRI ArcGIS,3.5
159,Research & Development,Research Scientist,Python,3.5
159,Research & Development,Research Scientist,Microsoft Project,3.5
160,Sales,Sales Executive,Microsoft PowerPoint,4.5
160,Sales,Sales Executive,Microsoft Excel,4.5
160,Sales,Sales Executive,Microsoft Office,4.5
160,Sales,Sales Executive,Salesforce,4.5
160,Sales,Sales Executive,Microsoft Outlook,4.5
160,Sales,Sales Executive,Speaking,4.0
160,Sales,Sales Executive,Adobe InDesign,3.5
160,Sales,Sales Executive,Adobe Photoshop,3.5
160,Sales,Sales Executive,Adobe Illustrator,3.5
160,Sales,Sales Executive,Reading Comprehension,3.38
160,Sales,Sales Executive,Mathematics,2.25
161,Research & Development,Research Scientist,Microsoft Office,4.5
161,Research & Development,Research Scientist,Speaking,4.12
161,Research & Development,Research Scientist,Active Learning,4.12
161,Research & Development,Research Scientist,Critical Thinking,4.0
161,Research & Development,Research Scientist,Reading Comprehension,4.0
161,Research & Development,Research Scientist,Mathematics,3.62
161,Research & Development,Research Scientist,MATLAB,3.5
161,Research & Development,Research Scientist,IBM SPSS Statistics,3.5
161,Research & Development,Research Scientist,Adobe Photoshop,3.5
162,Research & Development,Research Director,Microsoft PowerPoint,4.5
162,Research & Development,Research Director,Critical Thinking,4.0
162,Research & Development,Research Director,Writing,3.88
162,Research & Development,Research Director,IBM SPSS Statistics,3.5
162,Research & Development,Research Director,Microsoft SharePoint,3.5
162,Research & Development,Research Director,ESRI ArcGIS,3.5
162,Research & Development,Research Director,Microsoft Visio,3.5
162,Research & Development,Research Director,Microsoft Access,3.5
162,Research & Development,Research Director,Microsoft Project,3.5
163,Sales,Sales Executive,Microsoft PowerPoint,4.5
163,Sales,Sales Executive,Microsoft Excel,4.5
163,Sales,Sales Executive,Microsoft Office,4.5
163,Sales,Sales Executive,Adobe Creative Cloud,3.5
163,Sales,Sales Executive,Adobe InDesign,3.5
163,Sales,Sales Executive,Critical Thinking,3.5
163,Sales,Sales Executive,Adobe Acrobat,3.5
163,Sales,Sales Executive,Adobe Illustrator,3.5
163,Sales,Sales Executive,Adobe Photoshop,3.5
163,Sales,Sales Executive,Reading Comprehension,3.38
163,Sales,Sales Executive,Writing,3.25
163,Sales,Sales Executive,Monitoring,3.12
163,Sales,Sales Executive,Active Learning,3.12
163,Sales,Sales Executive,Mathematics,2.25
164,Research & Development,Research Scientist,Microsoft Excel,4.5
164,Research & Development,Research Scientist,R,4.5
164,Research & Development,Research Scientist,Microsoft Office,4.5
164,Research & Development,Research Scientist,Speaking,4.12
164,Research & Development,Research Scientist,Active Learning,4.12
164,Research & Development,Research Scientist,Critical Thinking,4.0
164,Research & Development,Research Scientist,Reading Comprehension,4.0
164,Research & Development,Research Scientist,Active Listening,4.0
164,Research & Development,Research Scientist,Mathematics,3.62
164,Research & Development,Research Scientist,MATLAB,3.5
164,Research & Development,Research Scientist,Microsoft Project,3.5
164,Research & Development,Research Scientist,IBM SPSS Statistics,3.5
164,Research & Development,Research Scientist,ESRI ArcGIS,3.5
164,Research & Development,Research Scientist,SAS,3.5
165,Research & Development,Healthcare Representative,Microsoft Office,4.5
165,Research & Development,Healthcare Representative,Reading Comprehension,3.75
165,Research & Development,Healthcare Representative,Google Workspace,3.5
165,Research & Development,Healthcare Representative,Microsoft Azure,3.5
165,Research & Development,Healthcare Representative,Linux,3.5
165,Research & Development,Healthcare Representative,Apache Hadoop,3.5
167,Sales,Sales Representative,Microsoft Excel,4.5
167,Sales,Sales Representative,Salesforce,4.5
167,Sales,Sales Representative,Microsoft Office,4.5
167,Sales,Sales Representative,Active Listening,3.88
167,Sales,Sales Representative,Speaking,3.88
167,Sales,Sales Representative,Reading Comprehension,3.62
167,Sales,Sales Representative,Apple macOS,3.5
167,Sales,Sales Representative,Microsoft Outlook,3.5
167,Sales,Sales Representative,IBM SPSS Statistics,3.5
167,Sales,Sales Representative,Microsoft Word,3.5
167,Sales,Sales Representative,HubSpot,3.5
167,Sales,Sales Representative,Microsoft Project,3.5
167,Sales,Sales Representative,Critical Thinking,3.38
167,Sales,Sales Representative,Active Learning,3.38
167,Sales,Sales Representative,Writing,3.38
167,Sales,Sales Representative,Monitoring,3.12
167,Sales,Sales Representative,Mathematics,2.62
169,Research & Development,Laboratory Technician,Microsoft Excel,4.5
169,Research & Development,Laboratory Technician,Reading Comprehension,3.75
169,Research & Development,Laboratory Technician,Active Listening,3.62
169,Research & Development,Laboratory Technician,SAP,3.5
169,Research & Development,Laboratory Technician,Microsoft PowerPoint,3.5
169,Research & Development,Laboratory Technician,Microsoft Word,3.5
169,Research & Development,Laboratory Technician,MEDITECH,3.5
169,Research & Development,Laboratory Technician,Google Docs,3.5
169,Research & Development,Laboratory Technician,Microsoft Outlook,3.5
169,Research & Development,Laboratory Technician,Critical Thinking,3.25
169,Research & Development,Laboratory Technician,Monitoring,3.0
169,Research & Development,Laboratory Technician,Electronic Medical Record (EMR),3.0
169,Research & Development,Laboratory Technician,Email,3.0
169,Research & Development,Laboratory Technician,Active Learning,3.0
169,Research & Development,Laboratory Technician,Writing,3.0
170,Research & Development,Manufacturing Director,Microsoft Excel,4.5
170,Research & Development,Manufacturing Director,Microsoft Office,4.5
170,Research & Development,Manufacturing Director,Critical Thinking,4.0
170,Research & Development,Manufacturing Director,Speaking,4.0
170,Research & Development,Manufacturing Director,Reading Comprehension,3.88
170,Research & Development,Manufacturing Director,Active Listening,3.88
170,Research & Development,Manufacturing Director,Adobe After Effects,3.5
170,Research & Development,Manufacturing Director,Adobe InDesign,3.5
171,Research & Development,Research Scientist,Microsoft Excel,4.5
171,Research & Development,Research Scientist,Microsoft Office,4.5
171,Research & Development,Research Scientist,Writing,4.25
171,Research & Development,Research Scientist,Science,4.12
171,Research & Development,Research Scientist,Speaking,4.12
171,Research & Development,Research Scientist,Active Learning,4.12
171,Research & Development,Research Scientist,Reading Comprehension,4.0
171,Research & Development,Research Scientist,Active Listening,4.0
171,Research & Development,Research Scientist,Mathematics,3.62
171,Research & Development,Research Scientist,SAS,3.5
171,Research & Development,Research Scientist,Python,3.5
171,Research & Development,Research Scientist,Adobe Photoshop,3.5
174,Sales,Sales Executive,Microsoft PowerPoint,4.5
174,Sales,Sales Executive,Adobe Creative Cloud,3.5
174,Sales,Sales Executive,Adobe Acrobat,3.5
174,Sales,Sales Executive,Adobe Illustrator,3.5
174,Sales,Sales Executive,Writing,3.25
174,Sales,Sales Executive,Monitoring,3.12
174,Sales,Sales Executive,Active Learning,3.12
175,Sales,Sales Executive,Microsoft PowerPoint,4.5
175,Sales,Sales Executive,Microsoft Excel,4.5
175,Sales,Sales Executive,Microsoft Office,4.5
175,Sales,Sales Executive,Adobe Photoshop,3.5
175,Sales,Sales Executive,Reading Comprehension,3.38
175,Sales,Sales Executive,Monitoring,3.12
175,Sales,Sales Executive,Active Learning,3.12
175,Sales,Sales Executive,Mathematics,2.25
176,Sales,Sales Executive,Microsoft PowerPoint,4.5
176,Sales,Sales Executive,Microsoft Excel,4.5
176,Sales,Sales Executive,Salesforce,4.5
176,Sales,Sales Executive,Microsoft Outlook,4.5
176,Sales,Sales Executive,Microsoft Office,4.5
176,Sales,Sales Executive,Active Listening,4.0
176,Sales,Sales Executive,Speaking,4.0
176,Sales,Sales Executive,Adobe InDesign,3.5
176,Sales,Sales Executive,Critical Thinking,3.5
176,Sales,Sales Executive,Adobe Illustrator,3.5
176,Sales,Sales Executive,Adobe Photoshop,3.5
176,Sales,Sales Executive,Adobe Creative Cloud,3.5
176,Sales,Sales Executive,Reading Comprehension,3.38
176,Sales,Sales Executive,Writing,3.25
176,Sales,Sales Executive,Monitoring,3.12
176,Sales,Sales Executive,Active Learning,3.12
176,Sales,Sales Executive,Mathematics,2.25
177,Human Resources,Human Resources,Microsoft PowerPoint,4.5
177,Human Resources,Human Resources,Microsoft Excel,4.5
177,Human Resources,Human Resources,Workday,4.5
177,Human Resources,Human Resources,Microsoft Outlook,4.5
177,Human Resources,Human Resources,Speaking,4.12
177,Human Resources,Human Resources,Applicant Tracking System (ATS),4.0
177,Human Resources,Human Resources,Oracle HRIS,4.0
177,Human Resources,Human Resources,Active Listening,4.0
177,Human Resources,Human Resources,Writing,3.88
177,Human Resources,Human Resources,Adobe Acrobat,3.5
177,Human Resources,Human Resources,Adobe Photoshop,3.5
177,Human Resources,Human Resources,Monitoring,3.0
178,Research & Development,Manufacturing Director,Microsoft PowerPoint,4.5
178,Research & Development,Manufacturing Director,Microsoft Office,4.5
178,Research & Development,Manufacturing Director,Reading Comprehension,3.88
178,Research & Development,Manufacturing Director,Active Listening,3.88
178,Research & Development,Manufacturing Director,Learning Strategies,3.75
178,Research & Development,Manufacturing Director,Active Learning,3.62
178,Research & Development,Manufacturing Director,Adobe After Effects,3.5
178,Research & Development,Manufacturing Director,Adobe InDesign,3.5
178,Research & Development,Manufacturing Director,Adobe Acrobat,3.5
178,Research & Development,Manufacturing Director,Adobe Photoshop,3.5
178,Research & Development,Manufacturing Director,Autodesk AutoCAD,3.5
178,Research & Development,Manufacturing Director,Writing,3.38
179,Research & Development,Manufacturing Director,Microsoft PowerPoint,4.5
179,Research & Development,Manufacturing Director,Microsoft Excel,4.5
179,Research & Development,Manufacturing Director,Speaking,4.0
179,Research & Development,Manufacturing Director,Active Learning,3.62
179,Research & Development,Manufacturing Director,Adobe InDesign,3.5
179,Research & Development,Manufacturing Director,Adobe Photoshop,3.5
179,Research & Development,Manufacturing Director,Autodesk AutoCAD,3.5
179,Research & Development,Manufacturing Director,Writing,3.38
182,Sales,Sales Executive,Microsoft PowerPoint,4.5
182,Sales,Sales Executive,Microsoft Excel,4.5
182,Sales,Sales Executive,Adobe Creative Cloud,3.5
182,Sales,Sales Executive,Adobe Acrobat,3.5
182,Sales,Sales Executive,Adobe Photoshop,3.5
182,Sales,Sales Executive,Reading Comprehension,3.38
182,Sales,Sales Executive,Writing,3.25
182,Sales,Sales Executive,Monitoring,3.12
182,Sales,Sales Executive,Active Learning,3.12
183,Sales,Sales Executive,Microsoft PowerPoint,4.5
183,Sales,Sales Executive,Microsoft Excel,4.5
183,Sales,Sales Executive,Microsoft Office,4.5
183,Sales,Sales Executive,Salesforce,4.5
183,Sales,Sales Executive,Microsoft Outlook,4.5
